ITEM_TYPE;BUKRS;KUNNR;BELNR;GJAHR;BLART;BUDAT;BLDAT;WAERS;DMBTR;WRBTR;SHKZG;ZFBDT;ZBD1T;VBELN;ZUONR;SGTXT;AUGDT;AUGBL
OPEN;1000;77225200-5;0200811175;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005076862-01;Facturas: A005076862- 01;;
OPEN;1000;77225200-5;0200811466;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005076969-01;Facturas: A005076969- 01;;
OPEN;1000;77225200-5;0200811486;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005076984-01;Facturas: A005076984- 01;;
OPEN;1000;77225200-5;0200811504;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005076993-01;Facturas: A005076993- 01;;
OPEN;1000;77225200-5;0200811515;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005076998-01;Facturas: A005076998- 01;;
OPEN;1000;77225200-5;0200811537;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077015-01;Facturas: A005077015- 01;;
OPEN;1000;77225200-5;0200811552;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077024-01;Facturas: A005077024- 01;;
OPEN;1000;77225200-5;0200811569;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077033-01;Facturas: A005077033- 01;;
OPEN;1000;77225200-5;0200811574;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077036-01;Facturas: A005077036- 01;;
OPEN;1000;77225200-5;0200811654;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077071-01;Facturas: A005077071- 01;;
OPEN;1000;77225200-5;0200811660;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077073-01;Facturas: A005077073- 01;;
OPEN;1000;77225200-5;0200811689;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077089-01;Facturas: A005077089- 01;;
OPEN;1000;77225200-5;0200811691;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077091-01;Facturas: A005077091- 01;;
OPEN;1000;77225200-5;0200811716;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077104-01;Facturas: A005077104- 01;;
OPEN;1000;77225200-5;0200811757;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077125-01;Facturas: A005077125- 01;;
OPEN;1000;77225200-5;0200811774;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077131-01;Facturas: A005077131- 01;;
OPEN;1000;77225200-5;0200811819;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077150-01;Facturas: A005077150- 01;;
OPEN;1000;77225200-5;0200811837;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077157-01;Facturas: A005077157- 01;;
OPEN;1000;77225200-5;0200811853;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077165-01;Facturas: A005077165- 01;;
OPEN;1000;77225200-5;0200811857;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077168-01;Facturas: A005077168- 01;;
OPEN;1000;77225200-5;0200811910;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251112;0;;A005077195-01;Facturas: A005077195- 01;;
OPEN;1000;77225200-5;0200812023;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251110;0;;A005077238-01;Facturas: A005077238- 01;;
OPEN;1000;77225200-5;0200812072;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077255-01;Facturas: A005077255- 01;;
OPEN;1000;77225200-5;0200812080;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077256-01;Facturas: A005077256- 01;;
OPEN;1000;77225200-5;0200812099;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077260-01;Facturas: A005077260- 01;;
OPEN;1000;77225200-5;0200812102;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077263-01;Facturas: A005077263- 01;;
OPEN;1000;77225200-5;0200812115;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077271-01;Facturas: A005077271- 01;;
OPEN;1000;77225200-5;0200812129;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077277-01;Facturas: A005077277- 01;;
OPEN;1000;77225200-5;0200812143;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077282-01;Facturas: A005077282- 01;;
OPEN;1000;77225200-5;0200812190;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077302-01;Facturas: A005077302- 01;;
OPEN;1000;77225200-5;0200812238;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;A005077318-01;Facturas: A005077318- 01;;
OPEN;1000;77225200-5;0200812265;2025;ZP;20251112;20251112;CLP;356.43;356.43;S;20251111;0;;0900241018-01;Facturas: 0900241018- 01;;
OPEN;1000;77225200-5;0200828090;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083469-01;Facturas: A005083469- 01;;
OPEN;1000;77225200-5;0200828113;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083483-01;Facturas: A005083483- 01;;
OPEN;1000;77225200-5;0200828123;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083489-01;Facturas: A005083489- 01;;
OPEN;1000;77225200-5;0200828127;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083490-01;Facturas: A005083490- 01;;
OPEN;1000;77225200-5;0200828173;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083518-01;Facturas: A005083518- 01;;
OPEN;1000;77225200-5;0200828176;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083522-01;Facturas: A005083522- 01;;
OPEN;1000;77225200-5;0200828182;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083525-01;Facturas: A005083525- 01;;
OPEN;1000;77225200-5;0200828196;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251114;0;;A005083534-01;Facturas: A005083534- 01;;
OPEN;1000;77225200-5;0200828200;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251114;0;;A005083537-01;Facturas: A005083537- 01;;
OPEN;1000;77225200-5;0200828215;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251114;0;;A005083548-01;Facturas: A005083548- 01;;
OPEN;1000;77225200-5;0200828258;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251117;0;;A005083573-01;Facturas: A005083573- 01;;
OPEN;1000;77225200-5;0200828266;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251117;0;;A005083581-01;Facturas: A005083581- 01;;
OPEN;1000;77225200-5;0200828279;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083589-01;Facturas: A005083589- 01;;
OPEN;1000;77225200-5;0200828289;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083593-01;Facturas: A005083593- 01;;
OPEN;1000;77225200-5;0200828293;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083594-01;Facturas: A005083594- 01;;
OPEN;1000;77225200-5;0200828303;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083601-01;Facturas: A005083601- 01;;
OPEN;1000;77225200-5;0200828308;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083603-01;Facturas: A005083603- 01;;
OPEN;1000;77225200-5;0200828339;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083618-01;Facturas: A005083618- 01;;
OPEN;1000;77225200-5;0200828363;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083633-01;Facturas: A005083633- 01;;
OPEN;1000;77225200-5;0200828377;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083638-01;Facturas: A005083638- 01;;
OPEN;1000;77225200-5;0200828383;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083639-01;Facturas: A005083639- 01;;
OPEN;1000;77225200-5;0200828390;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083642-01;Facturas: A005083642- 01;;
OPEN;1000;77225200-5;0200828395;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083643-01;Facturas: A005083643- 01;;
OPEN;1000;77225200-5;0200828403;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083648-01;Facturas: A005083648- 01;;
OPEN;1000;77225200-5;0200828443;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083671-01;Facturas: A005083671- 01;;
OPEN;1000;77225200-5;0200828451;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083673-01;Facturas: A005083673- 01;;
OPEN;1000;77225200-5;0200828474;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251118;0;;A005083685-01;Facturas: A005083685- 01;;
OPEN;1000;77225200-5;0200829158;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005083915-01;Facturas: A005083915- 01;;
OPEN;1000;77225200-5;0200829231;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005083953-01;Facturas: A005083953- 01;;
OPEN;1000;77225200-5;0200829256;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005083962-01;Facturas: A005083962- 01;;
OPEN;1000;77225200-5;0200829275;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005083970-01;Facturas: A005083970- 01;;
OPEN;1000;77225200-5;0200829290;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005083979-01;Facturas: A005083979- 01;;
OPEN;1000;77225200-5;0200829301;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005083983-01;Facturas: A005083983- 01;;
OPEN;1000;77225200-5;0200829339;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005084002-01;Facturas: A005084002- 01;;
OPEN;1000;77225200-5;0200830442;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005084483-01;Facturas: A005084483- 01;;
OPEN;1000;77225200-5;0200830924;2025;ZP;20251119;20251119;CLP;356.43;356.43;S;20251119;0;;A005084683-01;Facturas: A005084683- 01;;
OPEN;1000;77225200-5;0200835551;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086451-01;Facturas: A005086451- 01;;
OPEN;1000;77225200-5;0200835554;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086452-01;Facturas: A005086452- 01;;
OPEN;1000;77225200-5;0200835564;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086457-01;Facturas: A005086457- 01;;
OPEN;1000;77225200-5;0200835567;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086460-01;Facturas: A005086460- 01;;
OPEN;1000;77225200-5;0200835571;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086461-01;Facturas: A005086461- 01;;
OPEN;1000;77225200-5;0200835577;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086465-01;Facturas: A005086465- 01;;
OPEN;1000;77225200-5;0200835582;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086470-01;Facturas: A005086470- 01;;
OPEN;1000;77225200-5;0200835595;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086479-01;Facturas: A005086479- 01;;
OPEN;1000;77225200-5;0200835608;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086491-01;Facturas: A005086491- 01;;
OPEN;1000;77225200-5;0200835659;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251119;0;;A005086523-01;Facturas: A005086523- 01;;
OPEN;1000;77225200-5;0200835667;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086528-01;Facturas: A005086528- 01;;
OPEN;1000;77225200-5;0200835678;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086536-01;Facturas: A005086536- 01;;
OPEN;1000;77225200-5;0200835680;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086538-01;Facturas: A005086538- 01;;
OPEN;1000;77225200-5;0200835688;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086543-01;Facturas: A005086543- 01;;
OPEN;1000;77225200-5;0200835689;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086545-01;Facturas: A005086545- 01;;
OPEN;1000;77225200-5;0200835691;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086546-01;Facturas: A005086546- 01;;
OPEN;1000;77225200-5;0200835694;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086548-01;Facturas: A005086548- 01;;
OPEN;1000;77225200-5;0200835698;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251120;0;;A005086551-01;Facturas: A005086551- 01;;
OPEN;1000;77225200-5;0200836644;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086903-01;Facturas: A005086903- 01;;
OPEN;1000;77225200-5;0200836664;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086916-01;Facturas: A005086916- 01;;
OPEN;1000;77225200-5;0200836689;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086936-01;Facturas: A005086936- 01;;
OPEN;1000;77225200-5;0200836694;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086938-01;Facturas: A005086938- 01;;
OPEN;1000;77225200-5;0200836719;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086954-01;Facturas: A005086954- 01;;
OPEN;1000;77225200-5;0200836725;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086956-01;Facturas: A005086956- 01;;
OPEN;1000;77225200-5;0200836730;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086958-01;Facturas: A005086958- 01;;
OPEN;1000;77225200-5;0200836769;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086977-01;Facturas: A005086977- 01;;
OPEN;1000;77225200-5;0200836775;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086983-01;Facturas: A005086983- 01;;
OPEN;1000;77225200-5;0200836777;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086984-01;Facturas: A005086984- 01;;
OPEN;1000;77225200-5;0200836793;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005086993-01;Facturas: A005086993- 01;;
OPEN;1000;77225200-5;0200836817;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005087006-01;Facturas: A005087006- 01;;
OPEN;1000;77225200-5;0200836935;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005087058-01;Facturas: A005087058- 01;;
OPEN;1000;77225200-5;0200836949;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005087068-01;Facturas: A005087068- 01;;
OPEN;1000;77225200-5;0200837030;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005087111-01;Facturas: A005087111- 01;;
OPEN;1000;77225200-5;0200837047;2025;ZP;20251121;20251121;CLP;356.43;356.43;S;20251121;0;;A005087121-01;Facturas: A005087121- 01;;
OPEN;1000;77225200-5;0200840207;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005088347-01;Facturas: A005088347- 01;;
OPEN;1000;77225200-5;0200840811;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005088599-01;Facturas: A005088599- 01;;
OPEN;1000;77225200-5;0200841865;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005088977-01;Facturas: A005088977- 01;;
OPEN;1000;77225200-5;0200841871;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005088982-01;Facturas: A005088982- 01;;
OPEN;1000;77225200-5;0200841878;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005088986-01;Facturas: A005088986- 01;;
OPEN;1000;77225200-5;0200841904;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005088999-01;Facturas: A005088999- 01;;
OPEN;1000;77225200-5;0200841936;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089015-01;Facturas: A005089015- 01;;
OPEN;1000;77225200-5;0200841938;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089017-01;Facturas: A005089017- 01;;
OPEN;1000;77225200-5;0200841945;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089020-01;Facturas: A005089020- 01;;
OPEN;1000;77225200-5;0200841953;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089028-01;Facturas: A005089028- 01;;
OPEN;1000;77225200-5;0200842025;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089056-01;Facturas: A005089056- 01;;
OPEN;1000;77225200-5;0200842054;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089073-01;Facturas: A005089073- 01;;
OPEN;1000;77225200-5;0200842061;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089078-01;Facturas: A005089078- 01;;
OPEN;1000;77225200-5;0200842069;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089081-01;Facturas: A005089081- 01;;
OPEN;1000;77225200-5;0200842099;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089095-01;Facturas: A005089095- 01;;
OPEN;1000;77225200-5;0200842131;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089114-01;Facturas: A005089114- 01;;
OPEN;1000;77225200-5;0200842145;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089122-01;Facturas: A005089122- 01;;
OPEN;1000;77225200-5;0200842153;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089128-01;Facturas: A005089128- 01;;
OPEN;1000;77225200-5;0200842171;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089140-01;Facturas: A005089140- 01;;
OPEN;1000;77225200-5;0200842190;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089155-01;Facturas: A005089155- 01;;
OPEN;1000;77225200-5;0200842224;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089171-01;Facturas: A005089171- 01;;
OPEN;1000;77225200-5;0200842229;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089174-01;Facturas: A005089174- 01;;
OPEN;1000;77225200-5;0200842241;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089180-01;Facturas: A005089180- 01;;
OPEN;1000;77225200-5;0200842245;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089182-01;Facturas: A005089182- 01;;
OPEN;1000;77225200-5;0200842256;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089187-01;Facturas: A005089187- 01;;
OPEN;1000;77225200-5;0200842268;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089191-01;Facturas: A005089191- 01;;
OPEN;1000;77225200-5;0200842301;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089206-01;Facturas: A005089206- 01;;
OPEN;1000;77225200-5;0200842330;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089217-01;Facturas: A005089217- 01;;
OPEN;1000;77225200-5;0200842371;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089242-01;Facturas: A005089242- 01;;
OPEN;1000;77225200-5;0200842409;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089268-01;Facturas: A005089268- 01;;
OPEN;1000;77225200-5;0200842417;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089274-01;Facturas: A005089274- 01;;
OPEN;1000;77225200-5;0200842427;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089282-01;Facturas: A005089282- 01;;
OPEN;1000;77225200-5;0200842439;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089291-01;Facturas: A005089291- 01;;
OPEN;1000;77225200-5;0200842457;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089301-01;Facturas: A005089301- 01;;
OPEN;1000;77225200-5;0200842529;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089319-01;Facturas: A005089319- 01;;
OPEN;1000;77225200-5;0200842560;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089335-01;Facturas: A005089335- 01;;
OPEN;1000;77225200-5;0200842572;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089339-01;Facturas: A005089339- 01;;
OPEN;1000;77225200-5;0200842585;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089348-01;Facturas: A005089348- 01;;
OPEN;1000;77225200-5;0200842627;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089370-01;Facturas: A005089370- 01;;
OPEN;1000;77225200-5;0200842629;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089372-01;Facturas: A005089372- 01;;
OPEN;1000;77225200-5;0200842646;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089381-01;Facturas: A005089381- 01;;
OPEN;1000;77225200-5;0200842651;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089382-01;Facturas: A005089382- 01;;
OPEN;1000;77225200-5;0200842658;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089383-01;Facturas: A005089383- 01;;
OPEN;1000;77225200-5;0200842693;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089398-01;Facturas: A005089398- 01;;
OPEN;1000;77225200-5;0200842705;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089410-01;Facturas: A005089410- 01;;
OPEN;1000;77225200-5;0200842734;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251121;0;;A005089422-01;Facturas: A005089422- 01;;
OPEN;1000;77225200-5;0200842743;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089427-01;Facturas: A005089427- 01;;
OPEN;1000;77225200-5;0200842748;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089429-01;Facturas: A005089429- 01;;
OPEN;1000;77225200-5;0200842751;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089431-01;Facturas: A005089431- 01;;
OPEN;1000;77225200-5;0200842752;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089432-01;Facturas: A005089432- 01;;
OPEN;1000;77225200-5;0200842764;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089440-01;Facturas: A005089440- 01;;
OPEN;1000;77225200-5;0200842770;2025;ZP;20251124;20251124;CLP;356.43;356.43;S;20251124;0;;A005089442-01;Facturas: A005089442- 01;;
OPEN;1000;77225200-5;0200844465;2025;ZP;20251125;20251125;CLP;356.43;356.43;S;20251125;0;;A005090026-01;Facturas: A005090026- 01;;
OPEN;1000;77225200-5;0200844487;2025;ZP;20251125;20251125;CLP;356.43;356.43;S;20251125;0;;A005090037-01;Facturas: A005090037- 01;;
OPEN;1000;77225200-5;0200844920;2025;ZP;20251125;20251125;CLP;356.43;356.43;S;20251125;0;;A005090237-01;Facturas: A005090237- 01;;
OPEN;1000;77225200-5;0200847735;2025;ZP;20251125;20251125;CLP;356.43;356.43;S;20251125;0;;A005091253-01;Facturas: A005091253- 01;;
OPEN;1000;77225200-5;0200847747;2025;ZP;20251125;20251125;CLP;356.43;356.43;S;20251125;0;;A005091259-01;Facturas: A005091259- 01;;
OPEN;1000;77225200-5;0200858153;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005095334-01;Facturas: A005095334- 01;;
OPEN;1000;77225200-5;0200858177;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005095347-01;Facturas: A005095347- 01;;
OPEN;1000;77225200-5;0200858206;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095365-01;Facturas: A005095365- 01;;
OPEN;1000;77225200-5;0200858220;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095375-01;Facturas: A005095375- 01;;
OPEN;1000;77225200-5;0200858230;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095380-01;Facturas: A005095380- 01;;
OPEN;1000;77225200-5;0200858237;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095383-01;Facturas: A005095383- 01;;
OPEN;1000;77225200-5;0200858279;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095404-01;Facturas: A005095404- 01;;
OPEN;1000;77225200-5;0200858315;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095422-01;Facturas: A005095422- 01;;
OPEN;1000;77225200-5;0200858318;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095425-01;Facturas: A005095425- 01;;
OPEN;1000;77225200-5;0200858340;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095437-01;Facturas: A005095437- 01;;
OPEN;1000;77225200-5;0200858347;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095441-01;Facturas: A005095441- 01;;
OPEN;1000;77225200-5;0200858362;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095449-01;Facturas: A005095449- 01;;
OPEN;1000;77225200-5;0200858367;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095452-01;Facturas: A005095452- 01;;
OPEN;1000;77225200-5;0200858375;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095454-01;Facturas: A005095454- 01;;
OPEN;1000;77225200-5;0200858385;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095458-01;Facturas: A005095458- 01;;
OPEN;1000;77225200-5;0200858416;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095466-01;Facturas: A005095466- 01;;
OPEN;1000;77225200-5;0200858423;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095471-01;Facturas: A005095471- 01;;
OPEN;1000;77225200-5;0200858427;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251127;0;;A005095472-01;Facturas: A005095472- 01;;
OPEN;1000;77225200-5;0200859664;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005095983-01;Facturas: A005095983- 01;;
OPEN;1000;77225200-5;0200859681;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005095994-01;Facturas: A005095994- 01;;
OPEN;1000;77225200-5;0200859738;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096014-01;Facturas: A005096014- 01;;
