ITEM_TYPE;BUKRS;KUNNR;BELNR;GJAHR;BLART;BUDAT;BLDAT;WAERS;DMBTR;WRBTR;SHKZG;ZFBDT;ZBD1T;VBELN;ZUONR;SGTXT;AUGDT;AUGBL
CLEARED;1000;96689310-9;0000286002;2024;SA;20240131;20240131;CLP;3643.41;3643.41;S;20240131;0;;;;20240131;0000286002
CLEARED;1000;96689310-9;0000286004;2024;SA;20240131;20240131;CLP;40.00;40.00;S;20240131;0;;;;20240131;0000286004
CLEARED;1000;96689310-9;0000286006;2024;SA;20240131;20240131;CLP;386.20;386.20;S;20240131;0;;;;20240131;0000286006
CLEARED;1000;96689310-9;0000286007;2024;SA;20240131;20240131;CLP;791.97;791.97;S;20240131;0;;;;20240131;0000286007
CLEARED;1000;96689310-9;0000286008;2024;SA;20240131;20240131;CLP;6919.92;6919.92;S;20240131;0;;;;20240131;0000286008
CLEARED;1000;96689310-9;0000286011;2024;SA;20240131;20240131;CLP;1038.75;1038.75;S;20240131;0;;;;20240131;0000286011
CLEARED;1000;96689310-9;0000286012;2024;SA;20240131;20240131;CLP;1401.06;1401.06;S;20240131;0;;;;20240131;0000286012
CLEARED;1000;96689310-9;0000286014;2024;SA;20240131;20240131;CLP;2133.00;2133.00;S;20240131;0;;;;20240131;0000286014
CLEARED;1000;96689310-9;0000286027;2024;SA;20240131;20240131;CLP;3886.73;3886.73;S;20240131;0;;;;20240131;0000286027
CLEARED;1000;96689310-9;0000286029;2024;SA;20240131;20240131;CLP;5021.22;5021.22;S;20240131;0;;;;20240131;0000286029
CLEARED;1000;96689310-9;0000286034;2024;SA;20240131;20240131;CLP;97.10;97.10;S;20240131;0;;;;20240131;0000286034
CLEARED;1000;96689310-9;0000286040;2024;SA;20240131;20240131;CLP;1408.65;1408.65;S;20240131;0;;;;20240131;0000286040
CLEARED;1000;96689310-9;0000292656;2024;AB;20240131;20240131;CLP;19833.33;19833.33;S;20240131;0;;;;20240131;0000292656
CLEARED;1000;96689310-9;0000870242;2024;SA;20240328;20240328;CLP;1458.61;1458.61;S;20240328;0;;;;20240328;0000870242
CLEARED;1000;96689310-9;0000870243;2024;SA;20240328;20240328;CLP;563.88;563.88;S;20240328;0;;;;20240328;0000870243
CLEARED;1000;96689310-9;0000870248;2024;SA;20240328;20240328;CLP;343.95;343.95;S;20240328;0;;;;20240328;0000870248
CLEARED;1000;96689310-9;0000870257;2024;SA;20240328;20240328;CLP;1261.52;1261.52;S;20240328;0;;;;20240328;0000870257
CLEARED;1000;96689310-9;0000870260;2024;SA;20240328;20240328;CLP;397.79;397.79;S;20240328;0;;;;20240328;0000870260
CLEARED;1000;96689310-9;0000870264;2024;SA;20240328;20240328;CLP;2597.29;2597.29;S;20240328;0;;;;20240328;0000870264
CLEARED;1000;96689310-9;0000870279;2024;SA;20240328;20240328;CLP;243.72;243.72;S;20240328;0;;;;20240328;0000870279
CLEARED;1000;96689310-9;0000870281;2024;SA;20240328;20240328;CLP;12128.50;12128.50;S;20240328;0;;;;20240328;0000870281
CLEARED;1000;96689310-9;0000870287;2024;SA;20240328;20240328;CLP;618.87;618.87;S;20240328;0;;;;20240328;0000870287
CLEARED;1000;96689310-9;0000870294;2024;SA;20240328;20240328;CLP;1625.28;1625.28;S;20240328;0;;;;20240328;0000870294
CLEARED;1000;96689310-9;0000870297;2024;SA;20240328;20240328;CLP;2120.77;2120.77;S;20240328;0;;;;20240328;0000870297
CLEARED;1000;96689310-9;0000870306;2024;SA;20240328;20240328;CLP;334.01;334.01;S;20240328;0;;;;20240328;0000870306
CLEARED;1000;96689310-9;0000870332;2024;SA;20240328;20240328;CLP;244.74;244.74;S;20240328;0;;;;20240328;0000870332
CLEARED;1000;96689310-9;0000870342;2024;SA;20240328;20240328;CLP;1543.95;1543.95;S;20240328;0;;;;20240328;0000870342
CLEARED;1000;96689310-9;0000870346;2024;SA;20240328;20240328;CLP;749.70;749.70;S;20240328;0;;;;20240328;0000870346
CLEARED;1000;96689310-9;0000870347;2024;SA;20240328;20240328;CLP;47.60;47.60;S;20240328;0;;;;20240328;0000870347
CLEARED;1000;96689310-9;0000870349;2024;SA;20240328;20240328;CLP;501.23;501.23;S;20240328;0;;;;20240328;0000870349
CLEARED;1000;96689310-9;0000870351;2024;SA;20240328;20240328;CLP;114.37;114.37;S;20240328;0;;;;20240328;0000870351
CLEARED;1000;96689310-9;0000870359;2024;SA;20240328;20240328;CLP;457.29;457.29;S;20240328;0;;;;20240328;0000870359
CLEARED;1000;96689310-9;0000870361;2024;SA;20240328;20240328;CLP;340.05;340.05;S;20240328;0;;;;20240328;0000870361
CLEARED;1000;96689310-9;0000870362;2024;SA;20240328;20240328;CLP;516.72;516.72;S;20240328;0;;;;20240328;0000870362
CLEARED;1000;96689310-9;0000870363;2024;SA;20240328;20240328;CLP;996.14;996.14;S;20240328;0;;;;20240328;0000870363
CLEARED;1000;96689310-9;0000870364;2024;SA;20240328;20240328;CLP;1347.15;1347.15;S;20240328;0;;;;20240328;0000870364
CLEARED;1000;96689310-9;0000870365;2024;SA;20240328;20240328;CLP;499.80;499.80;S;20240328;0;;;;20240328;0000870365
CLEARED;1000;96689310-9;0000870367;2024;SA;20240328;20240328;CLP;6615.98;6615.98;S;20240328;0;;;;20240328;0000870367
CLEARED;1000;96689310-9;0000870368;2024;SA;20240328;20240328;CLP;999.97;999.97;S;20240328;0;;;;20240328;0000870368
CLEARED;1000;96689310-9;0000870370;2024;SA;20240328;20240328;CLP;4335.96;4335.96;S;20240328;0;;;;20240328;0000870370
CLEARED;1000;96689310-9;0000870375;2024;SA;20240328;20240328;CLP;4338.31;4338.31;S;20240328;0;;;;20240328;0000870375
CLEARED;1000;96689310-9;0000870384;2024;SA;20240328;20240328;CLP;223.68;223.68;S;20240328;0;;;;20240328;0000870384
CLEARED;1000;96689310-9;0000870385;2024;SA;20240328;20240328;CLP;1714.42;1714.42;S;20240328;0;;;;20240328;0000870385
CLEARED;1000;96689310-9;0000870387;2024;SA;20240328;20240328;CLP;539.80;539.80;S;20240328;0;;;;20240328;0000870387
CLEARED;1000;96689310-9;0000870389;2024;SA;20240328;20240328;CLP;944.24;944.24;S;20240328;0;;;;20240328;0000870389
CLEARED;1000;96689310-9;0000870391;2024;SA;20240328;20240328;CLP;4162.73;4162.73;S;20240328;0;;;;20240328;0000870391
CLEARED;1000;96689310-9;0000870393;2024;SA;20240328;20240328;CLP;4407.20;4407.20;S;20240328;0;;;;20240328;0000870393
CLEARED;1000;96689310-9;0000870401;2024;SA;20240328;20240328;CLP;3000.38;3000.38;S;20240328;0;;;;20240328;0000870401
CLEARED;1000;96689310-9;0000870403;2024;SA;20240328;20240328;CLP;885.82;885.82;S;20240328;0;;;;20240328;0000870403
CLEARED;1000;96689310-9;0000870406;2024;SA;20240328;20240328;CLP;1811.22;1811.22;S;20240328;0;;;;20240328;0000870406
CLEARED;1000;96689310-9;0000870413;2024;SA;20240328;20240328;CLP;258.30;258.30;S;20240328;0;;;;20240328;0000870413
CLEARED;1000;96689310-9;0000870415;2024;SA;20240328;20240328;CLP;249.90;249.90;S;20240328;0;;;;20240328;0000870415
CLEARED;1000;96689310-9;0000870417;2024;SA;20240328;20240328;CLP;319.62;319.62;S;20240328;0;;;;20240328;0000870417
CLEARED;1000;96689310-9;0000870425;2024;SA;20240328;20240328;CLP;523.03;523.03;S;20240328;0;;;;20240328;0000870425
CLEARED;1000;96689310-9;0000870426;2024;SA;20240328;20240328;CLP;264.83;264.83;S;20240328;0;;;;20240328;0000870426
CLEARED;1000;96689310-9;0000870431;2024;SA;20240328;20240328;CLP;1938.38;1938.38;S;20240328;0;;;;20240328;0000870431
CLEARED;1000;96689310-9;0000870432;2024;SA;20240328;20240328;CLP;81.32;81.32;S;20240328;0;;;;20240328;0000870432
CLEARED;1000;96689310-9;0000870433;2024;SA;20240328;20240328;CLP;66.75;66.75;S;20240328;0;;;;20240328;0000870433
CLEARED;1000;96689310-9;0000870436;2024;SA;20240328;20240328;CLP;3363.26;3363.26;S;20240328;0;;;;20240328;0000870436
CLEARED;1000;96689310-9;0000870440;2024;SA;20240328;20240328;CLP;1031.18;1031.18;S;20240328;0;;;;20240328;0000870440
CLEARED;1000;96689310-9;0000870444;2024;SA;20240328;20240328;CLP;1908.17;1908.17;S;20240328;0;;;;20240328;0000870444
CLEARED;1000;96689310-9;0000870445;2024;SA;20240328;20240328;CLP;1661.26;1661.26;S;20240328;0;;;;20240328;0000870445
CLEARED;1000;96689310-9;0000870451;2024;SA;20240328;20240328;CLP;2651.83;2651.83;S;20240328;0;;;;20240328;0000870451
CLEARED;1000;96689310-9;0000870454;2024;SA;20240328;20240328;CLP;1304.57;1304.57;S;20240328;0;;;;20240328;0000870454
CLEARED;1000;96689310-9;0000870460;2024;SA;20240328;20240328;CLP;166.98;166.98;S;20240328;0;;;;20240328;0000870460
CLEARED;1000;96689310-9;0000870462;2024;SA;20240328;20240328;CLP;249.90;249.90;S;20240328;0;;;;20240328;0000870462
CLEARED;1000;96689310-9;0000870463;2024;SA;20240328;20240328;CLP;639.54;639.54;S;20240328;0;;;;20240328;0000870463
CLEARED;1000;96689310-9;0000870464;2024;SA;20240328;20240328;CLP;834.96;834.96;S;20240328;0;;;;20240328;0000870464
CLEARED;1000;96689310-9;0000870466;2024;SA;20240328;20240328;CLP;1897.26;1897.26;S;20240328;0;;;;20240328;0000870466
CLEARED;1000;96689310-9;0000870467;2024;SA;20240328;20240328;CLP;1080.00;1080.00;S;20240328;0;;;;20240328;0000870467
CLEARED;1000;96689310-9;0000870468;2024;SA;20240328;20240328;CLP;8238.62;8238.62;S;20240328;0;;;;20240328;0000870468
CLEARED;1000;96689310-9;0000870469;2024;SA;20240328;20240328;CLP;5886.09;5886.09;S;20240328;0;;;;20240328;0000870469
CLEARED;1000;96689310-9;0000870479;2024;SA;20240328;20240328;CLP;10000.00;10000.00;S;20240328;0;;;;20240328;0000870479
CLEARED;1000;96689310-9;0000870495;2024;SA;20240328;20240328;CLP;569.96;569.96;S;20240328;0;;;;20240328;0000870495
CLEARED;1000;96689310-9;0000870496;2024;SA;20240328;20240328;CLP;4756.80;4756.80;S;20240328;0;;;;20240328;0000870496
CLEARED;1000;96689310-9;0000870497;2024;SA;20240328;20240328;CLP;785.32;785.32;S;20240328;0;;;;20240328;0000870497
CLEARED;1000;96689310-9;0000870498;2024;SA;20240328;20240328;CLP;1104.55;1104.55;S;20240328;0;;;;20240328;0000870498
CLEARED;1000;96689310-9;0000870503;2024;SA;20240328;20240328;CLP;1000.00;1000.00;S;20240328;0;;;;20240328;0000870503
CLEARED;1000;96689310-9;0000870507;2024;SA;20240328;20240328;CLP;956.24;956.24;S;20240328;0;;;;20240328;0000870507
CLEARED;1000;96689310-9;0000870508;2024;SA;20240328;20240328;CLP;1558.00;1558.00;S;20240328;0;;;;20240328;0000870508
CLEARED;1000;96689310-9;0000870518;2024;SA;20240328;20240328;CLP;114.37;114.37;S;20240328;0;;;;20240328;0000870518
CLEARED;1000;96689310-9;0000870523;2024;SA;20240328;20240328;CLP;5647.29;5647.29;S;20240328;0;;;;20240328;0000870523
CLEARED;1000;96689310-9;0000870532;2024;SA;20240328;20240328;CLP;809.80;809.80;S;20240328;0;;;;20240328;0000870532
CLEARED;1000;96689310-9;0000870534;2024;SA;20240328;20240328;CLP;672.65;672.65;S;20240328;0;;;;20240328;0000870534
CLEARED;1000;96689310-9;0000870535;2024;SA;20240328;20240328;CLP;382.50;382.50;S;20240328;0;;;;20240328;0000870535
CLEARED;1000;96689310-9;0000870536;2024;SA;20240328;20240328;CLP;49.68;49.68;S;20240328;0;;;;20240328;0000870536
CLEARED;1000;96689310-9;0000870538;2024;SA;20240328;20240328;CLP;1209.11;1209.11;S;20240328;0;;;;20240328;0000870538
CLEARED;1000;96689310-9;0000870541;2024;SA;20240328;20240328;CLP;1873.02;1873.02;S;20240328;0;;;;20240328;0000870541
CLEARED;1000;96689310-9;0000870547;2024;SA;20240328;20240328;CLP;3885.75;3885.75;S;20240328;0;;;;20240328;0000870547
CLEARED;1000;96689310-9;0000870548;2024;SA;20240328;20240328;CLP;1378.42;1378.42;S;20240328;0;;;;20240328;0000870548
CLEARED;1000;96689310-9;0000870549;2024;SA;20240328;20240328;CLP;1936.32;1936.32;S;20240328;0;;;;20240328;0000870549
CLEARED;1000;96689310-9;0000870552;2024;SA;20240328;20240328;CLP;142.80;142.80;S;20240328;0;;;;20240328;0000870552
CLEARED;1000;96689310-9;0000870554;2024;SA;20240328;20240328;CLP;1789.01;1789.01;S;20240328;0;;;;20240328;0000870554
CLEARED;1000;96689310-9;0000870555;2024;SA;20240328;20240328;CLP;233.13;233.13;S;20240328;0;;;;20240328;0000870555
CLEARED;1000;96689310-9;0000870562;2024;SA;20240328;20240328;CLP;208.52;208.52;S;20240328;0;;;;20240328;0000870562
CLEARED;1000;96689310-9;0000870573;2024;SA;20240328;20240328;CLP;1535.64;1535.64;S;20240328;0;;;;20240328;0000870573
CLEARED;1000;96689310-9;0000870575;2024;SA;20240328;20240328;CLP;448.23;448.23;S;20240328;0;;;;20240328;0000870575
CLEARED;1000;96689310-9;0000870578;2024;SA;20240328;20240328;CLP;2725.92;2725.92;S;20240328;0;;;;20240328;0000870578
CLEARED;1000;96689310-9;0000870580;2024;SA;20240328;20240328;CLP;195.10;195.10;S;20240328;0;;;;20240328;0000870580
CLEARED;1000;96689310-9;0000870581;2024;SA;20240328;20240328;CLP;3582.74;3582.74;S;20240328;0;;;;20240328;0000870581
CLEARED;1000;96689310-9;0000870599;2024;SA;20240328;20240328;CLP;25285.19;25285.19;S;20240328;0;;;;20240328;0000870599
CLEARED;1000;96689310-9;0000870600;2024;SA;20240328;20240328;CLP;910.75;910.75;S;20240328;0;;;;20240328;0000870600
CLEARED;1000;96689310-9;0000870601;2024;SA;20240328;20240328;CLP;826.17;826.17;S;20240328;0;;;;20240328;0000870601
CLEARED;1000;96689310-9;0000870602;2024;SA;20240328;20240328;CLP;294.47;294.47;S;20240328;0;;;;20240328;0000870602
CLEARED;1000;96689310-9;0000870603;2024;SA;20240328;20240328;CLP;595.43;595.43;S;20240328;0;;;;20240328;0000870603
CLEARED;1000;96689310-9;0000870604;2024;SA;20240328;20240328;CLP;1588.46;1588.46;S;20240328;0;;;;20240328;0000870604
CLEARED;1000;96689310-9;0000870605;2024;SA;20240328;20240328;CLP;1720.64;1720.64;S;20240328;0;;;;20240328;0000870605
CLEARED;1000;96689310-9;0000870608;2024;SA;20240328;20240328;CLP;1671.50;1671.50;S;20240328;0;;;;20240328;0000870608
CLEARED;1000;96689310-9;0000870611;2024;SA;20240328;20240328;CLP;4948.85;4948.85;S;20240328;0;;;;20240328;0000870611
CLEARED;1000;96689310-9;0000870612;2024;SA;20240328;20240328;CLP;746.41;746.41;S;20240328;0;;;;20240328;0000870612
CLEARED;1000;96689310-9;0000870621;2024;SA;20240328;20240328;CLP;1498.36;1498.36;S;20240328;0;;;;20240328;0000870621
CLEARED;1000;96689310-9;0000870623;2024;SA;20240328;20240328;CLP;985.29;985.29;S;20240328;0;;;;20240328;0000870623
CLEARED;1000;96689310-9;0000870626;2024;SA;20240328;20240328;CLP;119.00;119.00;S;20240328;0;;;;20240328;0000870626
CLEARED;1000;96689310-9;0000870629;2024;SA;20240328;20240328;CLP;4315.01;4315.01;S;20240328;0;;;;20240328;0000870629
CLEARED;1000;96689310-9;0000870630;2024;SA;20240328;20240328;CLP;597.50;597.50;S;20240328;0;;;;20240328;0000870630
CLEARED;1000;96689310-9;0000870635;2024;SA;20240328;20240328;CLP;152.88;152.88;S;20240328;0;;;;20240328;0000870635
CLEARED;1000;96689310-9;0000870637;2024;SA;20240328;20240328;CLP;448.60;448.60;S;20240328;0;;;;20240328;0000870637
CLEARED;1000;96689310-9;0000870638;2024;SA;20240328;20240328;CLP;1021.26;1021.26;S;20240328;0;;;;20240328;0000870638
CLEARED;1000;96689310-9;0000870639;2024;SA;20240328;20240328;CLP;1194.95;1194.95;S;20240328;0;;;;20240328;0000870639
CLEARED;1000;96689310-9;0000870642;2024;SA;20240328;20240328;CLP;1065.13;1065.13;S;20240328;0;;;;20240328;0000870642
CLEARED;1000;96689310-9;0000870644;2024;SA;20240328;20240328;CLP;1347.70;1347.70;S;20240328;0;;;;20240328;0000870644
CLEARED;1000;96689310-9;0000870646;2024;SA;20240328;20240328;CLP;1647.42;1647.42;S;20240328;0;;;;20240328;0000870646
CLEARED;1000;96689310-9;0000870647;2024;SA;20240328;20240328;CLP;8000.00;8000.00;S;20240328;0;;;;20240328;0000870647
CLEARED;1000;96689310-9;0000870648;2024;SA;20240328;20240328;CLP;1769.05;1769.05;S;20240328;0;;;;20240328;0000870648
CLEARED;1000;96689310-9;0000870649;2024;SA;20240328;20240328;CLP;12421.33;12421.33;S;20240328;0;;;;20240328;0000870649
CLEARED;1000;96689310-9;0000870650;2024;SA;20240328;20240328;CLP;499.89;499.89;S;20240328;0;;;;20240328;0000870650
CLEARED;1000;96689310-9;0000870657;2024;SA;20240328;20240328;CLP;2226.17;2226.17;S;20240328;0;;;;20240328;0000870657
CLEARED;1000;96689310-9;0000870661;2024;SA;20240328;20240328;CLP;2149.46;2149.46;S;20240328;0;;;;20240328;0000870661
CLEARED;1000;96689310-9;0000870663;2024;SA;20240328;20240328;CLP;249.90;249.90;S;20240328;0;;;;20240328;0000870663
CLEARED;1000;96689310-9;0000870667;2024;SA;20240328;20240328;CLP;95000.00;95000.00;S;20240328;0;;;;20240328;0000870667
CLEARED;1000;96689310-9;0000870670;2024;SA;20240328;20240328;CLP;1010.75;1010.75;S;20240328;0;;;;20240328;0000870670
CLEARED;1000;96689310-9;0000870676;2024;SA;20240328;20240328;CLP;134.07;134.07;S;20240328;0;;;;20240328;0000870676
CLEARED;1000;96689310-9;0000870685;2024;SA;20240328;20240328;CLP;644.06;644.06;S;20240328;0;;;;20240328;0000870685
CLEARED;1000;96689310-9;0000870686;2024;SA;20240328;20240328;CLP;6101.80;6101.80;S;20240328;0;;;;20240328;0000870686
CLEARED;1000;96689310-9;0000870687;2024;SA;20240328;20240328;CLP;2057.69;2057.69;S;20240328;0;;;;20240328;0000870687
CLEARED;1000;96689310-9;0000870696;2024;SA;20240328;20240328;CLP;4840.12;4840.12;S;20240328;0;;;;20240328;0000870696
CLEARED;1000;96689310-9;0000870698;2024;SA;20240328;20240328;CLP;96.60;96.60;S;20240328;0;;;;20240328;0000870698
CLEARED;1000;96689310-9;0000870699;2024;SA;20240328;20240328;CLP;2910.91;2910.91;S;20240328;0;;;;20240328;0000870699
CLEARED;1000;96689310-9;0000870701;2024;SA;20240328;20240328;CLP;181.28;181.28;S;20240328;0;;;;20240328;0000870701
CLEARED;1000;96689310-9;0000870703;2024;SA;20240328;20240328;CLP;616.86;616.86;S;20240328;0;;;;20240328;0000870703
CLEARED;1000;96689310-9;0000870704;2024;SA;20240328;20240328;CLP;240.09;240.09;S;20240328;0;;;;20240328;0000870704
CLEARED;1000;96689310-9;0000870705;2024;SA;20240328;20240328;CLP;4280.53;4280.53;S;20240328;0;;;;20240328;0000870705
CLEARED;1000;96689310-9;0000870712;2024;SA;20240328;20240328;CLP;727.75;727.75;S;20240328;0;;;;20240328;0000870712
CLEARED;1000;96689310-9;0000870715;2024;SA;20240328;20240328;CLP;1613.34;1613.34;S;20240328;0;;;;20240328;0000870715
CLEARED;1000;96689310-9;0000870717;2024;SA;20240328;20240328;CLP;96.60;96.60;S;20240328;0;;;;20240328;0000870717
CLEARED;1000;96689310-9;0000870718;2024;SA;20240328;20240328;CLP;3133.73;3133.73;S;20240328;0;;;;20240328;0000870718
CLEARED;1000;96689310-9;0000870720;2024;SA;20240328;20240328;CLP;582.74;582.74;S;20240328;0;;;;20240328;0000870720
CLEARED;1000;96689310-9;0000870726;2024;SA;20240328;20240328;CLP;3285.92;3285.92;S;20240328;0;;;;20240328;0000870726
CLEARED;1000;96689310-9;0000870729;2024;SA;20240328;20240328;CLP;83.30;83.30;S;20240328;0;;;;20240328;0000870729
CLEARED;1000;96689310-9;0000870730;2024;SA;20240328;20240328;CLP;418.49;418.49;S;20240328;0;;;;20240328;0000870730
CLEARED;1000;96689310-9;0000870733;2024;SA;20240328;20240328;CLP;1233.34;1233.34;S;20240328;0;;;;20240328;0000870733
CLEARED;1000;96689310-9;0000870735;2024;SA;20240328;20240328;CLP;2613.18;2613.18;S;20240328;0;;;;20240328;0000870735
CLEARED;1000;96689310-9;0000870737;2024;SA;20240328;20240328;CLP;625.63;625.63;S;20240328;0;;;;20240328;0000870737
CLEARED;1000;96689310-9;0000870738;2024;SA;20240328;20240328;CLP;316.70;316.70;S;20240328;0;;;;20240328;0000870738
CLEARED;1000;96689310-9;0000870740;2024;SA;20240328;20240328;CLP;397.67;397.67;S;20240328;0;;;;20240328;0000870740
CLEARED;1000;96689310-9;0000870744;2024;SA;20240328;20240328;CLP;2546.17;2546.17;S;20240328;0;;;;20240328;0000870744
CLEARED;1000;96689310-9;0000870745;2024;SA;20240328;20240328;CLP;629.38;629.38;S;20240328;0;;;;20240328;0000870745
CLEARED;1000;96689310-9;0000870750;2024;SA;20240328;20240328;CLP;171.43;171.43;S;20240328;0;;;;20240328;0000870750
CLEARED;1000;96689310-9;0000870751;2024;SA;20240328;20240328;CLP;1509.03;1509.03;S;20240328;0;;;;20240328;0000870751
CLEARED;1000;96689310-9;0000870752;2024;SA;20240328;20240328;CLP;20000.00;20000.00;S;20240328;0;;;;20240328;0000870752
CLEARED;1000;96689310-9;0000971341;2024;AB;20240328;20240328;CLP;41000.00;41000.00;S;20240328;0;;;;20240328;0000971341
CLEARED;1000;96689310-9;0000620772;2024;SA;20240306;20240306;CLP;15258.50;15258.50;S;20240306;0;;;;20240306;0000620772
CLEARED;1000;96689310-9;0000620775;2024;SA;20240306;20240306;CLP;99.51;99.51;S;20240306;0;;;;20240306;0000620775
CLEARED;1000;96689310-9;0000620780;2024;SA;20240306;20240306;CLP;298.86;298.86;S;20240306;0;;;;20240306;0000620780
CLEARED;1000;96689310-9;0000620781;2024;SA;20240306;20240306;CLP;2261.00;2261.00;S;20240306;0;;;;20240306;0000620781
CLEARED;1000;96689310-9;0000620784;2024;SA;20240306;20240306;CLP;1267.10;1267.10;S;20240306;0;;;;20240306;0000620784
CLEARED;1000;96689310-9;0000620785;2024;SA;20240306;20240306;CLP;2792.75;2792.75;S;20240306;0;;;;20240306;0000620785
CLEARED;1000;96689310-9;0000620788;2024;SA;20240306;20240306;CLP;999.60;999.60;S;20240306;0;;;;20240306;0000620788
CLEARED;1000;96689310-9;0000620791;2024;SA;20240306;20240306;CLP;716.90;716.90;S;20240306;0;;;;20240306;0000620791
CLEARED;1000;96689310-9;0000620793;2024;SA;20240306;20240306;CLP;11524.39;11524.39;S;20240306;0;;;;20240306;0000620793
CLEARED;1000;96689310-9;0000620794;2024;SA;20240306;20240306;CLP;631.57;631.57;S;20240306;0;;;;20240306;0000620794
CLEARED;1000;96689310-9;0000620795;2024;SA;20240306;20240306;CLP;858.12;858.12;S;20240306;0;;;;20240306;0000620795
CLEARED;1000;96689310-9;0000620797;2024;SA;20240306;20240306;CLP;3755.83;3755.83;S;20240306;0;;;;20240306;0000620797
CLEARED;1000;96689310-9;0000620798;2024;SA;20240306;20240306;CLP;1320.71;1320.71;S;20240306;0;;;;20240306;0000620798
CLEARED;1000;96689310-9;0000620801;2024;SA;20240306;20240306;CLP;4964.58;4964.58;S;20240306;0;;;;20240306;0000620801
CLEARED;1000;96689310-9;0000620805;2024;SA;20240306;20240306;CLP;3728.73;3728.73;S;20240306;0;;;;20240306;0000620805
CLEARED;1000;96689310-9;0000620806;2024;SA;20240306;20240306;CLP;4317.89;4317.89;S;20240306;0;;;;20240306;0000620806
CLEARED;1000;96689310-9;0000620809;2024;SA;20240306;20240306;CLP;479.84;479.84;S;20240306;0;;;;20240306;0000620809
CLEARED;1000;96689310-9;0000620811;2024;SA;20240306;20240306;CLP;396.10;396.10;S;20240306;0;;;;20240306;0000620811
CLEARED;1000;96689310-9;0000620813;2024;SA;20240306;20240306;CLP;1408.78;1408.78;S;20240306;0;;;;20240306;0000620813
CLEARED;1000;96689310-9;0000620817;2024;SA;20240306;20240306;CLP;2056.25;2056.25;S;20240306;0;;;;20240306;0000620817
CLEARED;1000;96689310-9;0000620819;2024;SA;20240306;20240306;CLP;10389.15;10389.15;S;20240306;0;;;;20240306;0000620819
CLEARED;1000;96689310-9;0000620823;2024;SA;20240306;20240306;CLP;595.00;595.00;S;20240306;0;;;;20240306;0000620823
CLEARED;1000;96689310-9;0000620824;2024;SA;20240306;20240306;CLP;4901.76;4901.76;S;20240306;0;;;;20240306;0000620824
CLEARED;1000;96689310-9;0000620827;2024;SA;20240306;20240306;CLP;8286.99;8286.99;S;20240306;0;;;;20240306;0000620827
CLEARED;1000;96689310-9;0000620831;2024;SA;20240306;20240306;CLP;382.50;382.50;S;20240306;0;;;;20240306;0000620831
CLEARED;1000;96689310-9;0000620834;2024;SA;20240306;20240306;CLP;70.38;70.38;S;20240306;0;;;;20240306;0000620834
CLEARED;1000;96689310-9;0000620836;2024;SA;20240306;20240306;CLP;62751.46;62751.46;S;20240306;0;;;;20240306;0000620836
CLEARED;1000;96689310-9;0000620838;2024;SA;20240306;20240306;CLP;7423.28;7423.28;S;20240306;0;;;;20240306;0000620838
CLEARED;1000;96689310-9;0000620841;2024;SA;20240306;20240306;CLP;169.90;169.90;S;20240306;0;;;;20240306;0000620841
CLEARED;1000;96689310-9;0000620847;2024;SA;20240306;20240306;CLP;1084.91;1084.91;S;20240306;0;;;;20240306;0000620847
CLEARED;1000;96689310-9;0000620850;2024;SA;20240306;20240306;CLP;2334.38;2334.38;S;20240306;0;;;;20240306;0000620850
CLEARED;1000;96689310-9;0000620857;2024;SA;20240306;20240306;CLP;1705.64;1705.64;S;20240306;0;;;;20240306;0000620857
CLEARED;1000;96689310-9;0000620859;2024;SA;20240306;20240306;CLP;1558.48;1558.48;S;20240306;0;;;;20240306;0000620859
CLEARED;1000;96689310-9;0000620861;2024;SA;20240306;20240306;CLP;6162.94;6162.94;S;20240306;0;;;;20240306;0000620861
CLEARED;1000;96689310-9;0000620867;2024;SA;20240306;20240306;CLP;3523.92;3523.92;S;20240306;0;;;;20240306;0000620867
CLEARED;1000;96689310-9;0000620868;2024;SA;20240306;20240306;CLP;24078.08;24078.08;S;20240306;0;;;;20240306;0000620868
CLEARED;1000;96689310-9;0000620873;2024;SA;20240306;20240306;CLP;7000.00;7000.00;S;20240306;0;;;;20240306;0000620873
CLEARED;1000;96689310-9;0000620879;2024;SA;20240306;20240306;CLP;269.36;269.36;S;20240306;0;;;;20240306;0000620879
CLEARED;1000;96689310-9;0000620882;2024;SA;20240306;20240306;CLP;1456.07;1456.07;S;20240306;0;;;;20240306;0000620882
CLEARED;1000;96689310-9;0000620883;2024;SA;20240306;20240306;CLP;1146.80;1146.80;S;20240306;0;;;;20240306;0000620883
CLEARED;1000;96689310-9;0000620885;2024;SA;20240306;20240306;CLP;1217.64;1217.64;S;20240306;0;;;;20240306;0000620885
CLEARED;1000;96689310-9;0000620886;2024;SA;20240306;20240306;CLP;1563.54;1563.54;S;20240306;0;;;;20240306;0000620886
CLEARED;1000;96689310-9;0000620887;2024;SA;20240306;20240306;CLP;2000.00;2000.00;S;20240306;0;;;;20240306;0000620887
CLEARED;1000;96689310-9;0000620888;2024;SA;20240306;20240306;CLP;1775.92;1775.92;S;20240306;0;;;;20240306;0000620888
CLEARED;1000;96689310-9;0000620894;2024;SA;20240306;20240306;CLP;2131.66;2131.66;S;20240306;0;;;;20240306;0000620894
